date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,AY.4.2,B.1.1.529,B.1.1.7,B.1.1.7+E484K,B.1.351,B.1.427/B.1.429,B.1.525,B.1.526,B.1.616,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.620,B.1.621,B.1.640,C.1.2,C.37,P.1,P.3,UNK,Other
2020-08-26,246,83824,214.429,5817,3,2.143,8250.265,24.212,21.105,572.53,0.295,0.211,0.87,21,2.067,168,16.535,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,134,83958,186,5820,3,2.143,8263.453,13.189,18.307,572.826,0.295,0.211,0.87,19,1.87,177,17.421,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,0,83958,143.429,5821,1,1.571,8263.453,0,14.117,572.924,0.098,0.155,0.89,19,1.87,165,16.24,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,0,83958,120.571,5821,0,1.571,8263.453,0,11.867,572.924,0,0.155,0.92,20,1.968,166,16.338,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,0,83958,112.429,5821,0,1.571,8263.453,0,11.066,572.924,0,0.155,0.95,20,1.968,163,16.043,0,0,0,0,0,0,0,0,0,0,55.56,4993.6,8.2,-4.95,491.4883714,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,421,84379,146.571,5821,0,1.571,8304.89,41.436,14.426,572.924,0,0.155,0.98,18,1.772,159,15.649,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,142,84521,134.714,5813,-8,-0.143,8318.866,13.976,13.259,572.137,-0.787,-0.014,0.99,17,1.673,163,16.043,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-02,11,84532,101.143,5820,7,0.429,8319.949,1.083,9.955,572.826,0.689,0.042,1.02,17,1.673,152,14.96,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-03,197,84729,110.143,5832,12,1.714,8339.338,19.389,10.841,574.007,1.181,0.169,1.07,15,1.476,142,13.976,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,256,84985,146.714,5835,3,2,8364.534,25.196,14.44,574.302,0.295,0.197,1.11,14,1.378,136,13.386,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,0,84985,146.714,5835,0,2,8364.534,0,14.44,574.302,0,0.197,1.15,14,1.378,131,12.893,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,0,84985,146.714,5835,0,2,8364.534,0,14.44,574.302,0,0.197,1.19,14,1.378,135,13.287,0,0,0,0,0,0,0,0,0,0,55.56,4964.8,7.95,-1.81,488.6537701,,,,,,,,,,,,,,,,,,,,,,
2020-09-07,573,85558,168.429,5835,0,2,8420.931,56.397,16.577,574.302,0,0.197,1.23,12,1.181,138,13.582,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-08,149,85707,169.429,5838,3,3.571,8435.596,14.665,16.676,574.597,0.295,0.352,1.21,14,1.378,141,13.878,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-09,173,85880,192.571,5842,4,3.143,8452.624,17.027,18.954,574.991,0.394,0.309,1.24,14,1.378,140,13.779,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-10,314,86194,209.286,5843,1,1.571,8483.529,30.905,20.599,575.089,0.098,0.155,1.26,15,1.476,131,12.893,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-11,311,86505,217.143,5846,3,1.571,8514.138,30.61,21.372,575.385,0.295,0.155,1.29,14,1.378,129,12.697,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,0,86505,217.143,5846,0,1.571,8514.138,0,21.372,575.385,0,0.155,1.31,15,1.476,128,12.598,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-13,0,86505,217.143,5846,0,1.571,8514.138,0,21.372,575.385,0,0.155,1.33,15,1.476,130,12.795,0,0,0,0,0,0,0,0,0,0,55.56,4967.5,7.76,0.17,488.919514,,,,,,,,,,,,,,,,,,,,,,
2020-09-14,0,86505,135.286,5846,0,1.571,8514.138,0,13.315,575.385,0,0.155,1.35,16,1.575,148,14.567,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-15,840,87345,234,5846,0,1.143,8596.814,82.676,23.031,575.385,0,0.112,1.39,16,1.575,145,14.271,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-16,230,87575,242.143,5860,14,2.571,8619.452,22.637,23.833,576.763,1.378,0.253,1.41,16,1.575,152,14.96,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-17,310,87885,241.571,5864,4,3,8649.963,30.511,23.776,577.156,0.394,0.295,1.41,15,1.476,154,15.157,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-18,352,88237,247.429,5865,1,2.714,8684.608,34.645,24.353,577.255,0.098,0.267,1.43,17,1.673,141,13.878,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-19,0,88237,247.429,5865,0,2.714,8684.608,0,24.353,577.255,0,0.267,1.45,20,1.968,142,13.976,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-20,0,88237,247.429,5865,0,2.714,8684.608,0,24.353,577.255,0,0.267,1.47,19,1.87,139,13.681,0,0,0,0,0,0,0,0,0,0,55.56,4938,7.52,-1.86,486.0160161,,,,,,,,,,,,,,,,,,,,,,
2020-09-21,0,88237,247.429,5865,0,2.714,8684.608,0,24.353,577.255,0,0.267,1.49,17,1.673,138,13.582,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-22,1199,89436,298.714,5865,0,2.714,8802.618,118.01,29.401,577.255,0,0.267,1.52,16,1.575,148,14.567,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-23,320,89756,311.571,5876,11,2.286,8834.114,31.496,30.666,578.337,1.083,0.225,1.53,15,1.476,150,14.764,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-24,533,90289,343.429,5878,2,2,8886.574,52.46,33.801,578.534,0.197,0.197,1.52,15,1.476,151,14.862,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-25,634,90923,383.714,5880,2,2.143,8948.974,62.401,37.767,578.731,0.197,0.211,1.52,20,1.968,156,15.354,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,0,90923,383.714,5880,0,2.143,8948.974,0,37.767,578.731,0,0.211,1.51,19,1.87,158,15.551,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-27,0,90923,383.714,5880,0,2.143,8948.974,0,37.767,578.731,0,0.211,1.5,18,1.772,158,15.551,0,0,0,0,0,0,0,0,0,0,55.56,4934.3,7.34,-0.23,485.6518486,,,,,,,,,,,,,,,,,,,,,,
2020-09-28,0,90923,383.714,5880,0,2.143,8948.974,0,37.767,578.731,0,0.211,1.5,16,1.575,156,15.354,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-09-29,1543,92466,432.857,5880,0,2.143,9100.842,151.868,42.603,578.731,0,0.211,1.5,17,1.673,158,15.551,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-09-30,397,92863,443.857,5893,13,2.429,9139.916,39.074,43.686,580.011,1.28,0.239,1.5,17,1.673,155,15.256,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-01,752,93615,475.143,5893,0,2.143,9213.931,74.015,46.765,580.011,0,0.211,1.5,16,1.575,156,15.354,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-02,668,94283,480,5895,2,2.143,9279.678,65.747,47.243,580.207,0.197,0.211,1.49,21,2.067,161,15.846,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,0,94283,480,5895,0,2.143,9279.678,0,47.243,580.207,0,0.211,1.48,21,2.067,161,15.846,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,0,94283,480,5895,0,2.143,9279.678,0,47.243,580.207,0,0.211,1.48,20,1.968,162,15.945,0,0,0,0,0,0,0,0,0,0,55.56,4871.2,7.07,-3.8,479.4413158,,,,,,,,,,,,,,,,,,,,,,
2020-10-05,0,94283,480,5895,0,2.143,9279.678,0,47.243,580.207,0,0.211,1.47,22,2.165,155,15.256,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
2020-10-06,1862,96145,525.571,5895,0,2.143,9462.942,183.265,51.729,580.207,0,0.211,1.47,21,2.067,166,16.338,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-07,532,96677,544.857,5892,-3,-0.143,9515.304,52.361,53.627,579.912,-0.295,-0.014,1.47,24,2.362,172,16.929,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-08,855,97532,559.571,5892,0,-0.143,9599.456,84.152,55.075,579.912,0,-0.014,1.47,23,2.264,179,17.618,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-09,919,98451,595.429,5894,2,-0.143,9689.907,90.451,58.604,580.109,0.197,-0.014,1.48,23,2.264,180,17.716,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,0,98451,595.429,5894,0,-0.143,9689.907,0,58.604,580.109,0,-0.014,1.48,23,2.264,184,18.11,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-11,0,98451,595.429,5894,0,-0.143,9689.907,0,58.604,580.109,0,-0.014,1.48,21,2.067,196,19.291,0,0,0,0,0,0,0,0,0,0,55.56,4796.6,6.8,-4.46,472.0989111,,,,,,,,,,,,,,,,,,,,,,
2020-10-12,0,98451,595.429,5894,0,-0.143,9689.907,0,58.604,580.109,0,-0.014,1.48,24,2.362,204,20.078,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-10-13,2203,100654,644.143,5894,0,-0.143,9906.735,216.827,63.399,580.109,0,-0.014,1.48,25,2.461,222,21.85,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-14,678,101332,665,5907,13,2.143,9973.466,66.731,65.452,581.389,1.28,0.211,1.49,24,2.362,218,21.456,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-15,1075,102407,696.429,5910,3,2.571,10079.271,105.805,68.545,581.684,0.295,0.253,1.51,23,2.264,218,21.456,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-16,793,103200,678.429,5918,8,3.429,10157.321,78.05,66.773,582.471,0.787,0.337,1.52,27,2.657,238,23.425,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,0,103200,678.429,5918,0,3.429,10157.321,0,66.773,582.471,0,0.337,1.55,31,3.051,238,23.425,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-18,0,103200,678.429,5918,0,3.429,10157.321,0,66.773,582.471,0,0.337,1.57,30,2.953,245,24.114,0,0,0,0,0,0,0,0,0,0,55.56,4814.6,6.66,1.09,473.8705369,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,0,103200,678.429,5918,0,3.429,10157.321,0,66.773,582.471,0,0.337,1.6,30,2.953,270,26.574,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-10-20,3180,106380,818,5918,0,3.429,10470.309,312.987,80.511,582.471,0,0.337,1.62,30,2.953,278,27.362,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-21,975,107355,860.429,5929,11,3.143,10566.272,95.963,84.687,583.554,1.083,0.309,1.64,34,3.346,290,28.543,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-22,1614,108969,937.429,5930,1,2.857,10725.127,158.856,92.265,583.652,0.098,0.281,1.66,37,3.642,309,30.413,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-23,1625,110594,1056.286,5933,3,2.143,10885.066,159.938,103.964,583.948,0.295,0.211,1.68,36,3.543,309,30.413,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,0,110594,1056.286,5933,0,2.143,10885.066,0,103.964,583.948,0,0.211,1.7,37,3.642,328,32.283,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-25,0,110594,1056.286,5933,0,2.143,10885.066,0,103.964,583.948,0,0.211,1.72,41,4.035,344,33.858,0,0,0,0,0,0,0,0,0,0,55.56,4747.4,6.42,-3.97,467.2564671,,,,,,,,,,,,,,,,,,,,,,
2020-10-26,0,110594,1056.286,5933,0,2.143,10885.066,0,103.964,583.948,0,0.211,1.75,45,4.429,386,37.992,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-10-27,5191,115785,1343.571,5933,0,2.143,11395.983,510.917,132.239,583.948,0,0.211,1.77,57,5.61,454,44.684,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-28,2128,117913,1508.286,5927,-6,-0.286,11605.429,209.446,148.451,583.357,-0.591,-0.028,1.78,56,5.512,497,48.917,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-29,3254,121167,1742.571,5934,7,0.571,11925.699,320.271,171.51,584.046,0.689,0.056,1.79,60,5.905,492,48.424,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,3188,124355,1965.857,5938,4,0.714,12239.474,313.775,193.487,584.44,0.394,0.07,1.79,58,5.709,533,52.46,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-10-31,0,124355,1965.857,5938,0,0.714,12239.474,0,193.487,584.44,0,0.07,1.78,61,6.004,562,55.314,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,0,124355,1965.857,5938,0,0.714,12239.474,0,193.487,584.44,0,0.07,1.78,60,5.905,566,55.708,0,0,0,0,0,0,0,0,0,0,55.56,4771.9,6.31,1.42,469.6678467,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,0,124355,1965.857,5938,0,0.714,12239.474,0,193.487,584.44,0,0.07,1.78,74,7.283,687,67.617,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,6.2,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.2
2020-11-03,10177,134532,2678.143,5938,0,0.714,13241.131,1001.658,263.593,584.44,0,0.07,1.78,81,7.972,740,72.834,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,3198,137730,2831,5997,59,10,13555.89,314.759,278.637,590.247,5.807,0.984,1.76,90,8.858,802,78.936,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-05,4034,141764,2942.429,6002,5,9.714,13952.931,397.041,289.605,590.739,0.492,0.956,1.74,90,8.858,837,82.381,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,4697,146461,3158,6022,20,12,14415.227,462.296,310.822,592.707,1.968,1.181,1.72,90,8.858,878,86.416,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,0,146461,3158,6022,0,12,14415.227,0,310.822,592.707,0,1.181,1.7,98,9.646,878,86.416,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,0,146461,3158,6022,0,12,14415.227,0,310.822,592.707,0,1.181,1.68,99,9.744,906,89.172,0,0,0,0,0,0,0,0,0,0,55.56,4804.9,6.21,1.95,472.9158274,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,0,146461,3158,6022,0,12,14415.227,0,310.822,592.707,0,1.181,1.67,122,12.008,1049,103.246,0,0,0,0,0,0,0,0,0,0,55.56,0,0,0,0,0,0,1.7,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.6
2020-11-10,15779,162240,3958.286,6022,0,12,15968.254,1553.027,389.589,592.707,0,1.181,1.65,127,12.5,1142,112.4,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,4467,166707,4139.571,6082,60,12.143,16407.913,439.658,407.432,598.613,5.905,1.195,1.62,122,12.008,1231,121.16,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-12,4658,171365,4228.714,6122,40,17.143,16866.37,458.457,416.206,602.55,3.937,1.687,1.58,123,12.106,1288,126.77,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,5990,177355,4413.429,6164,42,20.286,17455.928,589.558,434.386,606.683,4.134,1.997,1.54,124,12.205,1337,131.592,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,0,177355,4413.429,6164,0,20.286,17455.928,0,434.386,606.683,0,1.997,1.51,132,12.992,1342,132.085,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,0,177355,4413.429,6164,0,20.286,17455.928,0,434.386,606.683,0,1.997,1.48,132,12.992,1347,132.577,0,0,0,0,0,0,0,0,0,0,58.33,5006.1,6.33,11.71,492.7186671,,,,,,,,,,,,,,,,,,,,,,
2020-11-16,0,177355,4413.429,6164,0,20.286,17455.928,0,434.386,606.683,0,1.997,1.45,156,15.354,1483,145.962,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,95.7
2020-11-17,15084,192439,4314.143,6164,0,20.286,18940.55,1484.622,424.614,606.683,0,1.997,1.42,166,16.338,1593,156.789,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,4007,196446,4248.429,6321,157,34.143,19334.934,394.384,418.146,622.136,15.453,3.36,1.4,178,17.519,1651,162.497,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,4609,201055,4241.429,6340,19,31.143,19788.568,453.635,417.457,624.006,1.87,3.065,1.39,180,17.716,1689,166.238,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,7240,208295,4420,6406,66,34.571,20501.156,712.587,435.033,630.502,6.496,3.403,1.39,177,17.421,1673,164.663,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-21,0,208295,4420,6406,0,34.571,20501.156,0,435.033,630.502,0,3.403,1.38,179,17.618,1674,164.761,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,0,208295,4420,6406,0,34.571,20501.156,0,435.033,630.502,0,3.403,1.36,178,17.519,1678,165.155,0,0,0,0,0,0,0,0,0,0,58.33,5352.9,6.63,20.48,526.8519912,,,,,,,,,,,,,,,,,,,,,,
2020-11-23,0,208295,4420,6406,0,34.571,20501.156,0,435.033,630.502,0,3.403,1.35,196,19.291,1939,190.843,0,0,0,0,0,0,0,0,0,0,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-11-24,17265,225560,4731.571,6406,0,34.571,22200.44,1699.284,465.699,630.502,0,3.403,1.33,206,20.275,1947,191.631,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,4954,230514,4866.857,6555,149,33.429,22688.031,487.591,479.014,645.167,14.665,3.29,1.32,217,21.358,1997,196.552,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-26,5841,236355,5042.857,6622,67,40.286,23262.923,574.893,496.336,651.761,6.594,3.965,1.32,228,22.441,2012,198.028,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,6774,243129,4976.286,6681,59,39.286,23929.645,666.722,489.784,657.568,5.807,3.867,1.31,229,22.539,1991,195.962,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,0,243129,4976.286,6681,0,39.286,23929.645,0,489.784,657.568,0,3.867,1.3,226,22.244,1980,194.879,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,0,243129,4976.286,6681,0,39.286,23929.645,0,489.784,657.568,0,3.867,1.29,225,22.145,1998,196.65,0,0,0,0,0,0,0,0,0,0,64.81,5596.7,6.78,13.8,550.8476787,,,,,,,,,,,,,,,,,,,,,,
2020-11-30,0,243129,4976.286,6681,0,39.286,23929.645,0,489.784,657.568,0,3.867,1.28,237,23.326,2113,207.969,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-12-01,17629,260758,5028.286,6681,0,39.286,25664.756,1735.111,494.902,657.568,0,3.867,1.27,238,23.425,2129,209.544,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,5400,266158,5092,6972,291,59.571,26196.244,531.488,501.173,686.21,28.641,5.863,1.27,241,23.72,2096,206.296,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,6485,272643,5184,7007,35,55,26834.521,638.277,510.228,689.655,3.445,5.413,1.27,254,25,2043,201.08,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,6269,278912,5111.857,7067,60,55.143,27451.539,617.018,503.128,695.56,5.905,5.427,1.27,248,24.409,2052,201.965,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,0,278912,5111.857,7067,0,55.143,27451.539,0,503.128,695.56,0,5.427,1.27,246,24.212,2041,200.883,0,0,0,0,0,0,0,0,0,0,64.81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,0,278912,5111.857,7067,0,55.143,27451.539,0,503.128,695.56,0,5.427,1.27,248,24.409,2048,201.572,0,0,0,0,0,0,0,0,0,0,64.81,5986.7,7.1,21.5,589.2329047,,,,,,,,,,,,,,,,,,,,,,
2020-12-07,0,278912,5111.857,7067,0,55.143,27451.539,0,503.128,695.56,0,5.427,1.26,243,23.917,2213,217.812,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2020-12-08,18820,297732,5282,7067,0,55.143,29303.872,1852.333,519.874,695.56,0,5.427,1.26,258,25.393,2274,223.815,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,7061,304793,5519.286,7296,229,46.286,29998.842,694.969,543.228,718.099,22.539,4.556,1.27,258,25.393,2313,227.654,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-10,7935,312728,5726.429,7354,58,49.571,30779.833,780.992,563.616,723.808,5.709,4.879,1.27,248,24.409,2311,227.457,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,7370,320098,5883.714,7514,160,63.857,31505.216,725.382,579.097,739.555,15.748,6.285,1.27,249,24.507,2267,223.126,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,0,320098,5883.714,7514,0,63.857,31505.216,0,579.097,739.555,0,6.285,1.27,252,24.803,2265,222.93,0,0,0,0,0,0,0,0,0,0,66.67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,0,320098,5883.714,7514,0,63.857,31505.216,0,579.097,739.555,0,6.285,1.26,254,25,2279,224.308,0,0,0,0,0,0,0,0,0,0,66.67,6379.9,7.41,22.09,627.9330865,,,,,,,,,,,,,,,,,,,,,,
