date,new_cases,total_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,new_tests,total_tests,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,B.1.1.7,B.1.617.2,B.1.1.529,Other,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,H7_Vaccination policy,H8_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
2020-11-22,0,208295,4420,6406,0,34.571,1.36,178,17.519,1678,38266,2688756,38266,0.1155,8.7,,,,,,58.33,5352.9,6.63,20.48,526.8519912,,,,,1,1,2,3,1,1,1,3,2,1,2,2,1,0,0,3,208295,6406,58.33,58.33,70.24,70.24,54.17,54.17,52.98,52.98,62.5,62.5
2020-11-23,0,208295,4420,6406,0,34.571,1.35,196,19.291,1939,40350,2729106,38564,0.1146,8.7,,,,,,58.33,,,,,0,0,0,100,1,1,2,3,1,1,1,3,2,1,2,2,1,0,0,3,208295,6406,58.33,58.33,70.24,70.24,54.17,54.17,52.98,52.98,62.5,62.5
2020-11-24,17265,225560,4731.571,6406,0,34.571,1.33,206,20.275,1947,40350,2769456,38861,0.1218,8.2,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,225560,6406,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-25,4954,230514,4866.857,6555,149,33.429,1.32,217,21.358,1997,40350,2809806,39159,0.1243,8,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,230514,6555,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-26,5841,236355,5042.857,6622,67,40.286,1.32,228,22.441,2012,40350,2850156,39457,0.1278,7.8,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,236355,6622,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-27,6774,243129,4976.286,6681,59,39.286,1.31,229,22.539,1991,40350,2890506,39755,0.1252,8,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,243129,6681,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-28,0,243129,4976.286,6681,0,39.286,1.3,226,22.244,1980,40350,2930856,40052,0.1242,8,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,243129,6681,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-29,0,243129,4976.286,6681,0,39.286,1.29,225,22.145,1998,40350,2971206,40350,0.1233,8.1,,,,,,64.81,5596.7,6.78,13.8,550.8476787,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,243129,6681,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-11-30,0,243129,4976.286,6681,0,39.286,1.28,237,23.326,2113,38302,3009508,40057,0.1242,8,,,,,,64.81,,,,,0,0,0,100,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,243129,6681,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-01,17629,260758,5028.286,6681,0,39.286,1.27,238,23.425,2129,38302,3047810,39765,0.1265,7.9,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,260758,6681,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-02,5400,266158,5092,6972,291,59.571,1.27,241,23.72,2096,38302,3086112,39472,0.129,7.8,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,266158,6972,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-03,6485,272643,5184,7007,35,55,1.27,254,25,2043,38302,3124414,39180,0.1323,7.6,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,272643,7007,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-04,6269,278912,5111.857,7067,60,55.143,1.27,248,24.409,2052,38302,3162716,38887,0.1315,7.6,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,278912,7067,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-05,0,278912,5111.857,7067,0,55.143,1.27,246,24.212,2041,38302,3201018,38595,0.1324,7.6,,,,,,64.81,,,,,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,278912,7067,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-06,0,278912,5111.857,7067,0,55.143,1.27,248,24.409,2048,38302,3239320,38302,0.1335,7.5,,,,,,64.81,5986.7,7.1,21.5,589.2329047,,,,,1,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,278912,7067,64.81,64.81,73.81,73.81,57.81,57.81,57.14,57.14,62.5,62.5
2020-12-07,0,278912,5111.857,7067,0,55.143,1.27,243,23.917,2213,39644,3278964,38494,0.1328,7.5,,,,,,66.67,,,,,0,0,0,100,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,278912,7067,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-08,18820,297732,5282,7067,0,55.143,1.26,258,25.393,2274,39644,3318608,38685,0.1365,7.3,,,,,,66.67,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,297732,7067,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-09,7061,304793,5519.286,7296,229,46.286,1.27,258,25.393,2313,39644,3358252,38877,0.142,7,,,,,,66.67,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,304793,7296,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-10,7935,312728,5726.429,7354,58,49.571,1.27,248,24.409,2311,39644,3397896,39069,0.1466,6.8,,,,,,66.67,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,312728,7354,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-11,7370,320098,5883.714,7514,160,63.857,1.27,249,24.507,2267,39644,3437540,39261,0.1499,6.7,,,,,,66.67,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,320098,7514,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-12,0,320098,5883.714,7514,0,63.857,1.27,252,24.803,2265,39644,3477184,39452,0.1491,6.7,,,,,,66.67,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,320098,7514,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-13,0,320098,5883.714,7514,0,63.857,1.26,254,25,2279,39644,3516828,39644,0.1484,6.7,,,,,,66.67,6379.9,7.41,22.09,627.9330865,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,320098,7514,66.67,66.67,73.81,73.81,58.85,58.85,58.33,58.33,62.5,62.5
2020-12-14,0,320098,5883.714,7514,0,63.857,1.26,250,24.606,2456,43821,3560649,40241,0.1462,6.8,,,,,,69.44,,,,,0.9,0,0,99.1,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,320098,7514,69.44,69.44,76.19,76.19,60.42,60.42,60.12,60.12,62.5,62.5
2020-12-15,20931,341029,6185.286,7514,0,63.857,1.25,261,25.689,2523,43821,3604470,40837,0.1515,6.6,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,341029,7514,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-16,7556,348585,6256,7802,288,72.286,1.25,262,25.787,2544,43821,3648291,41434,0.151,6.6,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,348585,7802,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-17,8881,357466,6391.143,7893,91,77,1.26,270,26.574,2543,43821,3692112,42031,0.1521,6.6,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,357466,7893,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-18,9654,367120,6717.429,7993,100,68.429,1.25,280,27.559,2554,43821,3735933,42628,0.1576,6.3,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,367120,7993,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-19,0,367120,6717.429,7993,0,68.429,1.24,280,27.559,2561,43821,3779754,43224,0.1554,6.4,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,367120,7993,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-20,0,367120,6717.429,7993,0,68.429,1.23,283,27.854,2564,43821,3823575,43821,0.1533,6.5,,,,,,69.44,6907.1,7.85,28.84,679.8220382,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,367120,7993,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-21,0,367120,6717.429,7993,0,68.429,1.21,294,28.937,2759,34116,3857691,42435,0.1583,6.3,,,,,,69.44,,,,,5.5,0,0,94.1,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,367120,7993,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-22,22319,389439,6915.714,7993,0,68.429,1.19,300,29.527,2753,34116,3891807,41048,0.1685,5.9,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,389439,7993,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-23,6609,396048,6780.429,8279,286,68.143,1.2,303,29.822,2719,34116,3925923,39662,0.171,5.8,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,396048,8279,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-24,0,396048,5511.714,8279,0,55.143,1.21,303,29.822,2711,34116,3960039,38275,0.144,6.9,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,396048,8279,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-25,0,396048,4132.571,8279,0,40.857,1.23,306,30.118,2712,34116,3994155,36889,0.112,8.9,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,396048,8279,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-26,0,396048,4132.571,8279,0,40.857,1.27,305,30.019,2716,34116,4028271,35502,0.1164,8.6,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,0,3,396048,8279,69.44,69.44,76.19,76.19,59.38,59.38,58.93,58.93,62.5,62.5
2020-12-27,0,396048,4132.571,8279,0,40.857,1.32,311,30.61,2734,34116,4062387,34116,0.1211,8.3,,,,,,69.44,7421.1,8.26,27.66,730.4117977,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,2,3,396048,8279,69.44,69.44,76.19,76.19,61.88,61.88,61.79,61.79,62.5,62.5
2020-12-28,0,396048,4132.571,8279,0,40.857,1.36,333,32.775,2922,29221,4091608,33417,0.1237,8.1,,,,,,69.44,,,,,9.6,0,0,90.4,2,2,2,4,1,1,1,3,2,1,2,2,1,0,2,3,396048,8279,69.44,69.44,76.19,76.19,61.88,61.88,61.79,61.79,62.5,62.5
2020-12-29,32485,428533,5584.857,8279,0,40.857,1.4,344,33.858,2898,29221,4120829,32717,0.1707,5.9,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,2,3,428533,8279,69.44,69.44,76.19,76.19,61.88,61.88,61.79,61.79,62.5,62.5
2020-12-30,8846,437379,5904.429,8727,448,64,1.38,339,33.366,2906,29221,4150050,32018,0.1844,5.4,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,61.88,61.88,61.79,61.79,62.5,62.5
2020-12-31,0,437379,5904.429,8727,0,64,1.35,336,33.07,2906,29221,4179271,31319,0.1885,5.3,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,1,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,61.88,61.88,61.79,61.79,62.5,62.5
2021-01-01,0,437379,5904.429,8727,0,64,1.33,335,32.972,2901,29221,4208492,30620,0.1928,5.2,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-02,0,437379,5904.429,8727,0,64,1.34,334,32.874,2905,29221,4237713,29920,0.1973,5.1,,,,,,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-03,0,437379,5904.429,8727,0,64,1.35,348,34.251,2949,29221,4266934,29221,0.2021,4.9,2477,1887,,,,69.44,7996.3,8.72,30.95,787.0250849,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-04,0,437379,5904.429,8727,0,64,1.36,361,35.531,3004,30475,4297409,29400,0.2008,5,,,,9344,7971,69.44,,,,,20.1,0,0,79.6,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,437379,8727,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-05,32369,469748,5887.857,8965,238,98,1.37,368,36.22,2996,30475,4327884,29579,0.1991,5,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,469748,8965,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-06,0,469748,4624.143,8965,0,34,1.33,372,36.614,2962,30475,4358359,29758,0.1554,6.4,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,0,2,3,469748,8965,69.44,69.44,76.19,76.19,58.75,58.75,61.79,61.79,37.5,37.5
2021-01-07,12536,482284,6415,9262,297,76.429,1.3,377,37.106,2908,30475,4388834,29938,0.2143,4.7,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,482284,9262,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-08,7187,489471,7441.714,9433,171,100.857,1.25,374,36.81,2852,30475,4419309,30117,0.2471,4,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,489471,9433,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-09,0,489471,7441.714,9433,0,100.857,1.2,373,36.712,2845,30475,4449784,30296,0.2456,4.1,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,489471,9433,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-10,0,489471,7441.714,9433,0,100.857,1.16,372,36.614,2858,30475,4480259,30475,0.2442,4.1,,,,9344,7971,69.44,8374.2,8.94,18.97,824.2193848,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,489471,9433,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-11,0,489471,7441.714,9433,0,100.857,1.11,383,37.696,2828,29567,4509826,30345,0.2452,4.1,,,,9344,7971,69.44,,,,,6.8,0.1,0,92.6,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,489471,9433,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-12,17395,506866,5302.571,9433,0,66.857,1.07,369,36.318,2759,29567,4539393,30216,0.1755,5.7,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,506866,9433,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-13,5337,512203,6065,9834,401,124.143,1.05,365,35.925,2739,29567,4568960,30086,0.2016,5,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,512203,9834,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-14,6580,518783,5214.143,10185,351,131.857,1.03,354,34.842,2634,29567,4598527,29956,0.1741,5.7,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,518783,10185,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-15,4703,523486,4859.286,10323,138,127.143,1.01,355,34.94,2577,29567,4628094,29826,0.1629,6.1,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,523486,10323,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-16,0,523486,4859.286,10323,0,127.143,0.99,354,34.842,2570,29567,4657661,29697,0.1636,6.1,,,,9344,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,523486,10323,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-17,0,523486,4859.286,10323,0,127.143,0.97,352,34.645,2532,29567,4687228,29567,0.1643,6.1,133289,113485,454,9344,7971,69.44,8757.3,9.16,19.45,861.9254876,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,523486,10323,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-18,0,523486,4859.286,10323,0,127.143,0.94,347,34.153,2512,28494,4715722,29414,0.1652,6.1,,,,10393,8866,69.44,,,,,11.7,0,0,87.8,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,523486,10323,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-19,9779,533265,3771.286,10323,0,127.143,0.92,339,33.366,2398,28494,4744216,29260,0.1289,7.8,,,,11443,9762,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,533265,10323,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-20,4702,537967,3680.571,10797,474,137.571,0.92,328,32.283,2278,28494,4772710,29107,0.1264,7.9,,,,12493,10657,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,537967,10797,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-21,4985,542952,3452.714,10921,124,105.143,0.93,316,31.102,2210,28494,4801204,28954,0.1192,8.4,,,,13543,11552,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,542952,10921,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-22,4214,547166,3382.857,11005,84,97.429,0.93,305,30.019,2151,28494,4829698,28801,0.1175,8.5,,,,14592,12447,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,547166,11005,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-23,0,547166,3382.857,11005,0,97.429,0.94,303,29.822,2135,28494,4858192,28647,0.1181,8.5,,,,15642,13342,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,547166,11005,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-24,0,547166,3382.857,11005,0,97.429,0.93,294,28.937,2141,28494,4886686,28494,0.1187,8.4,250132,213148,9650,16692,14238,69.44,9099.6,9.32,17.42,895.6159052,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,547166,11005,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-25,0,547166,3382.857,11005,0,97.429,0.93,282,27.755,2132,28405,4915091,28481,0.1188,8.4,,,,16175,13464,69.44,,,,,16.2,0,0,82.1,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,547166,11005,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-26,9123,556289,3289.143,11247,242,132,0.93,280,27.559,2068,28405,4943496,28469,0.1155,8.7,,,,15657,12691,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,556289,11247,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-27,4183,560472,3215,11425,178,89.714,0.94,275,27.067,1982,28405,4971901,28456,0.113,8.9,,,,15140,11917,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,560472,11425,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-28,4085,564557,3086.429,11520,95,85.571,0.95,272,26.771,1931,28405,5000306,28443,0.1085,9.2,,,,14623,11144,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,564557,11520,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-29,2400,566957,2827.286,11591,71,83.714,0.96,261,25.689,1862,28405,5028711,28430,0.0994,10.1,,,,14106,10370,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,566957,11591,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-30,0,566957,2827.286,11591,0,83.714,0.98,261,25.689,1858,28405,5057116,28418,0.0995,10.1,,,,13588,9597,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,566957,11591,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-01-31,0,566957,2827.286,11591,0,83.714,0.99,261,25.689,1806,28405,5085521,28405,0.0995,10,341630,274913,31280,13071,8824,69.44,9288.7,9.33,9.74,914.2278187,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,566957,11591,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-01,0,566957,2827.286,11591,0,83.714,1,248,24.409,1771,29034,5114555,28495,0.0992,10.1,,,,13255,8397,69.44,,,,,31.4,0,0,65.8,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,566957,11591,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-02,9649,576606,2902.429,11815,224,81.143,1.02,248,24.409,1739,29034,5143589,28585,0.1015,9.8,,,,13439,7971,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,576606,11815,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-03,4310,580916,2920.571,11939,124,73.429,1.03,247,24.311,1629,29034,5172623,28675,0.1019,9.8,,,,13623,7545,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,580916,11939,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-04,3758,584674,2873.857,12028,89,72.571,1.03,246,24.212,1602,29034,5201657,28764,0.0999,10,,,,13808,7118,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,584674,12028,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-05,3388,588062,3015,12115,87,74.857,1.04,242,23.819,1511,29034,5230691,28854,0.1045,9.6,,,,13992,6692,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,588062,12115,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-06,0,588062,3015,12115,0,74.857,1.05,243,23.917,1498,29034,5259725,28944,0.1042,9.6,,,,14176,6266,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,588062,12115,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-07,0,588062,3015,12115,0,74.857,1.06,242,23.819,1512,29034,5288759,29034,0.1038,9.6,442149,315788,82169,14360,5839,69.44,9294.4,9.16,0.3,914.7888335,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,588062,12115,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-08,0,588062,3015,12115,0,74.857,1.06,235,23.13,1492,30710,5319469,29273,0.103,9.7,,,,14725,5908,69.44,,,,,54.8,0,0,41.1,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,588062,12115,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-09,8112,596174,2795.429,12188,73,53.286,1.07,231,22.736,1449,30710,5350179,29513,0.0947,10.6,,,,15089,5978,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,596174,12188,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-10,4070,600244,2761.143,12326,138,55.286,1.09,231,22.736,1395,30710,5380889,29752,0.0928,10.8,,,,15454,6047,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,600244,12326,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-11,4333,604577,2843.286,12370,44,48.857,1.1,233,22.933,1395,30710,5411599,29992,0.0948,10.5,,,,15819,6116,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,604577,12370,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-12,3834,608411,2907,12428,58,44.714,1.11,221,21.752,1339,30710,5442309,30231,0.0962,10.4,,,,16184,6185,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,608411,12428,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
2021-02-13,0,608411,2907,12428,0,44.714,1.12,222,21.85,1334,30710,5473019,30471,0.0954,10.5,,,,16548,6254,69.44,,,,,,,,,2,2,2,4,1,1,1,3,2,0,2,2,1,1,2,3,608411,12428,69.44,69.44,76.19,76.19,60.31,60.31,63.57,63.57,37.5,37.5
