date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;reproduction_rate;icu_patients;hosp_patients;weekly_icu_admissions;weekly_hosp_admissions;new_tests;total_tests;new_tests_smoothed;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;people_vaccinated_per_hundred;new_people_vaccinated_smoothed;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
2021-01-17;523486.0;0.0;4859.286;10323.0;0.0;127.143;0.96;352.0;2532.0;;;74876.0;;74876.0;0.0649;15.4;tests performed;133046.0;132488.0;557.0;;;16641.0;1.3;16561.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8759.0;9.16;19.29;862.092807799563
2021-01-18;523486.0;0.0;4859.286;10323.0;0.0;127.143;0.94;347.0;2512.0;;;;;;;;tests performed;;;;;;16647.0;;16344.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-19;533265.0;9779.0;3771.286;10323.0;0.0;127.143;0.91;339.0;2398.0;;;;;;;;tests performed;;;;;;16653.0;;16126.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-20;537967.0;4702.0;3680.571;10797.0;474.0;137.571;0.92;328.0;2278.0;;;;;;;;tests performed;;;;;;16658.0;;15908.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-21;542952.0;4985.0;3452.714;10921.0;124.0;105.143;0.93;316.0;2210.0;;;;;;;;tests performed;;;;;;16664.0;;15690.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-22;547166.0;4214.0;3382.857;11005.0;84.0;97.429;0.93;305.0;2151.0;;;;;;;;tests performed;;;;;;16670.0;;15473.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-23;547166.0;0.0;3382.857;11005.0;0.0;97.429;0.93;303.0;2135.0;;;;;;;;tests performed;;;;;;16676.0;;15255.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-24;547166.0;0.0;3382.857;11005.0;0.0;97.429;0.93;294.0;2141.0;;;;;;;;tests performed;249815.0;237748.0;12064.0;;;16681.0;2.34;15037.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9101.2;9.33;17.42;895.773383074025
2021-01-25;547166.0;0.0;3382.857;11005.0;0.0;97.429;0.93;282.0;2132.0;;;;;;;;tests performed;;;;;;16165.0;;14211.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-26;556289.0;9123.0;3289.143;11247.0;242.0;132.0;0.92;280.0;2068.0;;;;;;;;tests performed;;;;;;15649.0;;13384.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-27;560472.0;4183.0;3215.0;11425.0;178.0;89.714;0.93;275.0;1982.0;;;;;;;;tests performed;;;;;;15133.0;;12558.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-28;564557.0;4085.0;3086.429;11520.0;95.0;85.571;0.95;272.0;1931.0;;;;;;;;tests performed;;;;;;14616.0;;11731.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-29;566957.0;2400.0;2827.286;11591.0;71.0;83.714;0.96;261.0;1862.0;;;;;;;;tests performed;;;;;;14100.0;;10905.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-30;566957.0;0.0;2827.286;11591.0;0.0;83.714;0.98;261.0;1858.0;;;;;;;;tests performed;;;;;;13584.0;;10079.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-01-31;566957.0;0.0;2827.286;11591.0;0.0;83.714;0.99;261.0;1806.0;;;;;;;;tests performed;341288.0;302513.0;38769.0;;;13068.0;2.98;9252.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9290.2;9.33;9.74;914.37545416366
2021-02-01;566957.0;0.0;2827.286;11591.0;0.0;83.714;1.0;248.0;1771.0;;;;;;;;tests performed;;;;;;13251.0;;8815.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-02;576606.0;9649.0;2902.429;11815.0;224.0;81.143;1.01;248.0;1739.0;;;;;;;;tests performed;;;;;;13435.0;;8378.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-03;580916.0;4310.0;2920.571;11939.0;124.0;73.429;1.02;247.0;1629.0;;;;;;;;tests performed;;;;;;13619.0;;7941.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-04;584674.0;3758.0;2873.857;12028.0;89.0;72.571;1.03;246.0;1602.0;;;;;;;;tests performed;;;;;;13802.0;;7503.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-05;588062.0;3388.0;3015.0;12115.0;87.0;74.857;1.04;242.0;1511.0;;;;;;;;tests performed;;;;;;13986.0;;7066.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-06;588062.0;0.0;3015.0;12115.0;0.0;74.857;1.05;243.0;1498.0;;;;;;;;tests performed;;;;;;14169.0;;6629.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-07;588062.0;0.0;3015.0;12115.0;0.0;74.857;1.06;242.0;1512.0;;;;;;;;tests performed;441760.0;345857.0;95896.0;;;14353.0;3.4;6192.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9295.8;9.16;0.29;914.92662664039
2021-02-08;588062.0;0.0;3015.0;12115.0;0.0;74.857;1.06;235.0;1492.0;;;;;;;;tests performed;;;;;;14717.0;;6256.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-09;596174.0;8112.0;2795.429;12188.0;73.0;53.286;1.07;231.0;1449.0;;;;;;;;tests performed;;;;;;15081.0;;6319.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-10;600244.0;4070.0;2761.143;12326.0;138.0;55.286;1.09;231.0;1395.0;;;;;;;;tests performed;;;;;;15445.0;;6383.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-11;604577.0;4333.0;2843.286;12370.0;44.0;48.857;1.1;233.0;1395.0;;;;;;;;tests performed;;;;;;15809.0;;6447.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-12;608411.0;3834.0;2907.0;12428.0;58.0;44.714;1.11;221.0;1339.0;;;;;;;;tests performed;;;;;;16173.0;;6510.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-13;608411.0;0.0;2907.0;12428.0;0.0;44.714;1.12;222.0;1334.0;;;;;;;;tests performed;;;;;;16538.0;;6574.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-14;608411.0;0.0;2907.0;12428.0;0.0;44.714;1.13;222.0;1336.0;;;;;;;;tests performed;560071.0;392321.0;167739.0;;;16902.0;3.86;6638.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9306.0;9.01;0.53;915.930547937291
2021-02-15;608411.0;0.0;2907.0;12428.0;0.0;44.714;1.14;224.0;1370.0;;;;;;;;tests performed;;;;;;17651.0;;7124.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-16;617869.0;9458.0;3099.286;12487.0;59.0;42.714;1.16;230.0;1334.0;;;;;;;;tests performed;;;;;;18401.0;;7609.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-17;622102.0;4233.0;3122.571;12569.0;82.0;34.714;1.17;228.0;1328.0;;;;;;;;tests performed;;;;;;19150.0;;8095.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-18;627022.0;4920.0;3206.429;12598.0;29.0;32.571;1.18;211.0;1276.0;;;;;;;;tests performed;;;;;;19900.0;;8581.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-19;631166.0;4144.0;3250.714;12649.0;51.0;31.571;1.18;207.0;1257.0;;;;;;;;tests performed;;;;;;20649.0;;9067.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-20;631166.0;0.0;3250.714;12649.0;0.0;31.571;1.19;205.0;1253.0;;;;;;;;tests performed;;;;;;21399.0;;9553.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-21;631166.0;0.0;3250.714;12649.0;0.0;31.571;1.19;206.0;1258.0;;;;;;;;tests performed;715108.0;462593.0;252500.0;;;22148.0;4.55;10039.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9254.0;8.79;-2.67;910.812517796227
2021-02-22;631166.0;0.0;3250.714;12649.0;0.0;31.571;1.2;214.0;1357.0;;;;;;;;tests performed;;;;;;22189.0;;10684.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-23;642099.0;10933.0;3461.429;12713.0;64.0;32.286;1.21;219.0;1338.0;;;;;;;;tests performed;;;;;;22230.0;;11329.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-24;647470.0;5371.0;3624.0;12793.0;80.0;32.0;1.21;225.0;1333.0;;;;;;;;tests performed;;;;;;22270.0;;11974.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-25;652465.0;4995.0;3634.714;12798.0;5.0;28.571;1.21;232.0;1310.0;;;;;;;;tests performed;;;;;;22311.0;;12619.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-26;657309.0;4844.0;3734.714;12826.0;28.0;25.286;1.21;223.0;1321.0;;;;;;;;tests performed;;;;;;22352.0;;13264.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-27;657309.0;0.0;3734.714;12826.0;0.0;25.286;1.21;223.0;1318.0;;;;;;;;tests performed;;;;;;22393.0;;13908.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-02-28;657309.0;0.0;3734.714;12826.0;0.0;25.286;1.2;222.0;1331.0;;;;;;;;tests performed;872142.0;564467.0;307659.0;;;22433.0;5.56;14553.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;9108.0;8.49;-7.27;896.442663938625
2021-03-01;657309.0;0.0;3734.714;12826.0;0.0;25.286;1.2;236.0;1453.0;;;;;;;;tests performed;;;;;;23115.0;;15581.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-02;669113.0;11804.0;3859.143;12882.0;56.0;24.143;1.2;231.0;1444.0;;;;;;;;tests performed;;;;;;23796.0;;16609.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-03;675292.0;6179.0;3974.571;12964.0;82.0;24.429;1.2;238.0;1432.0;;;;;;;;tests performed;;;;;;24478.0;;17637.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-04;680130.0;4838.0;3952.143;12977.0;13.0;25.571;1.19;235.0;1412.0;;;;;;;;tests performed;;;;;;25159.0;;18665.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-05;684961.0;4831.0;3950.286;13003.0;26.0;25.286;1.19;232.0;1407.0;;;;;;;;tests performed;;;;;;25840.0;;19692.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-06;684961.0;0.0;3950.286;13003.0;0.0;25.286;1.19;232.0;1407.0;;;;;;;;tests performed;;;;;;26522.0;;20720.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-07;684961.0;0.0;3950.286;13003.0;0.0;25.286;1.18;236.0;1435.0;;;;;;;;tests performed;1062565.0;716702.0;345843.0;;;27203.0;7.05;21748.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8823.9;8.07;-14.24;868.480503110237
2021-03-08;684961.0;0.0;3950.286;13003.0;0.0;25.286;1.18;239.0;1498.0;;;;;;;;tests performed;;;;;;27847.0;;22362.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-09;695975.0;11014.0;3837.429;13042.0;39.0;22.857;1.18;229.0;1487.0;;;;;;;;tests performed;;;;;;28491.0;;22976.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-10;701892.0;5917.0;3800.0;13088.0;46.0;17.714;1.18;228.0;1472.0;;;;;;;;tests performed;;;;;;29134.0;;23590.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-11;707192.0;5300.0;3866.0;13111.0;23.0;19.143;1.19;225.0;1457.0;;;;;;;;tests performed;;;;;;29778.0;;24204.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-12;712527.0;5335.0;3938.0;13146.0;35.0;20.429;1.2;242.0;1496.0;;;;;;;;tests performed;;;;;;30422.0;;24818.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-13;712527.0;0.0;3938.0;13146.0;0.0;20.429;1.2;243.0;1497.0;;;;;;;;tests performed;;;;;;31065.0;;25432.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-14;712527.0;0.0;3938.0;13146.0;0.0;20.429;1.2;244.0;1539.0;;;;;;;;tests performed;1284528.0;899025.0;385480.0;;;31709.0;8.85;26046.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8748.8;7.87;-3.88;861.088886502662
2021-03-15;712527.0;0.0;3938.0;13146.0;0.0;20.429;1.21;259.0;1643.0;;;;;;;;tests performed;;;;;;30751.0;;24756.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-16;725289.0;12762.0;4187.714;13172.0;26.0;18.571;1.21;259.0;1616.0;;;;;;;;tests performed;;;;;;29792.0;;23466.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-17;732070.0;6781.0;4311.143;13228.0;56.0;20.0;1.22;265.0;1585.0;;;;;;;;tests performed;;;;;;28834.0;;22176.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-18;738537.0;6467.0;4477.857;13236.0;8.0;17.857;1.22;267.0;1602.0;;;;;;;;tests performed;;;;;;27876.0;;20886.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-19;744272.0;5735.0;4535.0;13262.0;26.0;16.571;1.22;267.0;1606.0;;;;;;;;tests performed;;;;;;26917.0;;19595.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-20;744272.0;0.0;4535.0;13262.0;0.0;16.571;1.22;270.0;1607.0;;;;;;;;tests performed;;;;;;25959.0;;18305.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-21;744272.0;0.0;4535.0;13262.0;0.0;16.571;1.22;273.0;1620.0;;;;;;;;tests performed;1459533.0;1018131.0;441372.0;;;25001.0;10.02;17015.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8566.9;7.57;-9.48;843.185623374595
2021-03-22;744272.0;0.0;4535.0;13262.0;0.0;16.571;1.22;289.0;1729.0;;;;;;;;tests performed;;;;;;25491.0;;17217.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-23;758335.0;14063.0;4720.857;13315.0;53.0;20.429;1.23;276.0;1728.0;;;;;;;;tests performed;;;;;;25981.0;;17418.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-24;765984.0;7649.0;4844.857;13357.0;42.0;18.429;1.23;279.0;1707.0;;;;;;;;tests performed;;;;;;26472.0;;17620.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-25;773690.0;7706.0;5021.857;13373.0;16.0;19.571;1.23;304.0;1714.0;;;;;;;;tests performed;;;;;;26962.0;;17821.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-26;780018.0;6328.0;5106.571;13402.0;29.0;20.0;1.23;295.0;1711.0;;;;;;;;tests performed;;;;;;27452.0;;18023.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-27;780018.0;0.0;5106.571;13402.0;0.0;20.0;1.23;295.0;1706.0;;;;;;;;tests performed;;;;;;27943.0;;18224.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-28;780018.0;0.0;5106.571;13402.0;0.0;20.0;1.23;297.0;1718.0;;;;;;;;tests performed;1658563.0;1147113.0;511418.0;;;28433.0;11.29;18426.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8519.8;7.41;-2.59;838.54986915067
2021-03-29;780018.0;0.0;5106.571;13402.0;0.0;20.0;1.22;301.0;1743.0;;;;;;;;tests performed;;;;;;29806.0;;19821.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-30;796445.0;16427.0;5444.286;13430.0;28.0;16.429;1.22;302.0;1882.0;;;;;;;;tests performed;;;;;;31179.0;;21215.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-03-31;804886.0;8441.0;5557.429;13465.0;35.0;15.429;1.22;322.0;1870.0;;;;;;;;tests performed;;;;;;32552.0;;22610.0;69.44;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-01;813191.0;8305.0;5643.0;13498.0;33.0;17.857;1.22;332.0;1871.0;;;;;;;;tests performed;;;;;;33926.0;;24004.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-02;813191.0;0.0;4739.0;13498.0;0.0;13.714;1.21;331.0;1873.0;;;;;;;;tests performed;;;;;;35299.0;;25399.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-03;813191.0;0.0;4739.0;13498.0;0.0;13.714;1.23;331.0;1885.0;;;;;;;;tests performed;;;;;;36672.0;;26793.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-04;813191.0;0.0;4739.0;13498.0;0.0;13.714;1.24;329.0;1891.0;;;;;;;;tests performed;1924878.0;1344428.0;580417.0;;;38045.0;13.23;28188.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8399.8;7.19;-6.52;826.7390303636
2021-04-05;813191.0;0.0;4739.0;13498.0;0.0;13.714;1.26;346.0;1902.0;;;;;;;;tests performed;;;;;;39689.0;;29309.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-06;834993.0;21802.0;5506.857;13533.0;35.0;14.714;1.28;352.0;2052.0;;;;;;;;tests performed;;;;;;41333.0;;30430.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-07;841807.0;6814.0;5274.429;13578.0;45.0;16.143;1.26;358.0;2069.0;;;;;;;;tests performed;;;;;;42977.0;;31551.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-08;849629.0;7822.0;5205.429;13595.0;17.0;13.857;1.25;359.0;2062.0;;;;;;;;tests performed;;;;;;44621.0;;32673.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-09;857401.0;7772.0;6315.714;13621.0;26.0;17.571;1.24;368.0;2085.0;;;;;;;;tests performed;;;;;;46265.0;;33794.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-10;857401.0;0.0;6315.714;13621.0;0.0;17.571;1.22;368.0;2093.0;;;;;;;;tests performed;;;;;;47909.0;;34915.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-11;857401.0;0.0;6315.714;13621.0;0.0;17.571;1.21;376.0;2098.0;;;;;;;;tests performed;2271751.0;1596680.0;675035.0;;;49553.0;15.72;36036.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;8331.1;7.02;-3.78;819.977325158002
2021-04-12;857401.0;0.0;6315.714;13621.0;0.0;17.571;1.2;394.0;2165.0;;;;;;;;tests performed;;;;;;52194.0;;39239.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-13;876506.0;19105.0;5930.429;13660.0;39.0;18.143;1.19;387.0;2177.0;;;;;;;;tests performed;;;;;;54836.0;;42441.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-14;885385.0;8879.0;6225.429;13720.0;60.0;20.286;1.17;390.0;2134.0;;;;;;;;tests performed;;;;;;57477.0;;45644.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-15;892480.0;7095.0;6121.571;13761.0;41.0;23.714;1.16;386.0;2131.0;;;;;;;;tests performed;;;;;;60118.0;;48846.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-16;900138.0;7658.0;6105.286;13788.0;27.0;23.857;1.15;397.0;2142.0;;;;;;;;tests performed;;;;;;62759.0;;52049.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
2021-04-17;900138.0;0.0;6105.286;13788.0;0.0;23.857;1.13;397.0;2140.0;;;;;;;;tests performed;;;;;;65400.0;;55252.0;65.74;10160159.0;24.718;41.0;19.985;13.433;46949.283;0.5;133.982;4.79;18.8;18.9;;2.22;82.8;0.945;;;;
